latitude,longitude,name,elevation
6.0639997,-75.40483,Alto El Capiro,2477.0
6.167819,-75.47497,Alto del Tablazo,2580.0
6.151216,-75.47818,Alto La Marta,2630.0
5.8259587,-75.3814,Cuchilla Los Cerritos,2960.0
6.252733,-74.79918,Alto El Morro,1042.64
6.317777,-74.771935,Alto Los Caminos,842.8
6.3461027,-74.77776,Alto Los Caminos,912.67
5.581172,-75.42194,Cuchilla Santa Rita,2685.99
5.61667,-75.46431,Alto Monserrate,2247.0
5.503055,-75.346664,Alto San Ignacio,3128.99
5.513889,-75.41121,Cuchilla La Floresta,3080.65
5.5441666,-75.3925,Cuchilla El Pino,2709.0
5.5502777,-75.382774,Cuchilla El Roble,2746.99
5.5955534,-75.40692,Cuchilla La Chorrera,2692.8
5.6050053,-75.40139,Cuchilla San Ivan,2598.85
5.5047226,-75.0797,Cuchilla Mocorongo,2038.0
5.581388,-75.071945,Loma La Paja,1432.95
5.6177063,-75.06611,Cuchilla Costa Rica,1314.22
5.5741673,-74.971664,Cuchilla La Ermita,1136.0
5.579719,-74.9511,Cuchilla Montebello,995.88
5.545837,-74.964165,Cuchilla La Ermita,1033.88
5.601653,-74.9375,Cuchilla La Samaria,1006.0
5.6155543,-74.922775,Cuchilla La Samaria,958.0
5.5228806,-74.736664,Loma Los Guayacanes,258.0
5.6086984,-74.784996,Loma de Venado,328.33
5.624722,-75.416016,Alto El Volcán,2451.0
5.6575,-75.409164,Cuchilla del Potro,2068.0
5.642764,-75.05889,Loma Morro Plancho,1518.8
5.6452794,-75.00653,Cuchilla de Villalobos,1487.0
5.6458335,-74.909996,Cuchilla Los Cominos,905.0
5.7049065,-74.90083,Cuchilla San Antonio,861.0
5.6847434,-74.93806,Cuchilla San Roque,1095.92
5.668612,-74.87861,Cerro del Corozo,866.0
5.6290746,-74.77611,Loma Las Cruces,298.0
5.740278,-74.87334,Cuchilla San Esteban,716.99
5.6378455,-74.529724,Cuchilla San Antonio,620.0
5.659167,-74.944725,Morro San Diego,1184.0
6.2200246,-75.179436,Piedra del Peñol,2135.0
5.983168,-75.41696,Cerro Chapecoense,2642.0
5.9650345,-75.14918,Cerro Teta,1910.0
5.7075,-74.89972,Alto Bogotá,858.0
5.6247215,-74.965836,Alto El Congal,1074.0
5.546667,-75.40863,Alto El Macho,2928.0
5.6769476,-74.9296,Alto El Rayo,1012.0
5.746389,-74.8893,Cerro El Morro,668.0
5.623334,-75.056564,Cerro Las Mercedes,1341.0
5.733889,-74.8875,Morro Pelón,566.0
5.542222,-75.07389,Alto del Caballo,1834.0
5.570833,-75.05222,El Morro del Caballo,1394.0
5.553889,-75.09583,Cerro El Retiro,1558.0
